Date,NIFTY,RELIANCE,SBI,HDFC
2021-01-08,14347.25,1933.7,286.0,1431.65
2021-01-07,14137.35,1911.15,287.7,1416.25
2021-01-06,14146.25,1914.25,285.05,1420.55
2021-01-05,14199.5,1966.1,281.75,1426.7
2021-01-04,14132.9,1990.85,281.05,1416.0
2021-01-01,14018.5,1987.5,279.4,1425.05
2020-12-31,13981.75,1985.3,274.95,1436.3
2020-12-30,13981.95,1995.5,276.9,1432.5
2020-12-29,13932.6,1990.05,277.9,1427.2
2020-12-28,13873.2,2003.3,275.2,1412.85
2020-12-24,13749.25,1994.15,266.85,1397.1
2020-12-23,13601.1,1943.85,263.0,1375.65
2020-12-22,13466.3,1936.7,257.45,1373.1
2020-12-21,13328.4,1939.7,254.7,1372.65
2020-12-18,13760.55,1991.55,271.45,1411.35
2020-12-17,13740.7,1985.6,267.7,1441.8
2020-12-16,13682.7,1976.55,269.4,1410.7
2020-12-15,13567.85,1974.35,270.65,1391.3
2020-12-14,13558.15,1991.3,274.2,1372.15
2020-12-11,13513.85,2005.8,272.45,1382.8
2020-12-10,13478.3,2007.0,269.55,1385.85
2020-12-09,13529.1,2026.95,270.35,1407.2
2020-12-08,13392.95,1993.75,271.9,1376.3
2020-12-07,13355.75,1958.2,269.6,1372.25
2020-12-04,13258.55,1946.75,263.5,1385.6
2020-12-03,13133.9,1964.05,256.3,1377.2
2020-12-02,13113.75,1958.15,246.95,1406.95
2020-12-01,13109.05,1954.9,248.05,1433.3
2020-11-27,12968.95,1929.8,244.25,1440.85
2020-11-26,12987.0,1952.6,245.45,1426.65
2020-11-25,12858.4,1947.8,243.0,1402.8
2020-11-24,13055.15,1964.05,243.85,1438.2
2020-11-23,12926.45,1950.7,238.7,1394.6
2020-11-20,12859.05,1899.5,242.75,1403.65
2020-11-19,12771.7,1973.15,239.75,1374.35
2020-11-18,12938.25,1987.2,252.0,1408.7
2020-11-17,12874.2,1993.25,240.2,1408.45
2020-11-14,12780.25,2002.3,229.65,1369.7
2020-11-13,12719.95,1996.4,229.45,1358.8
2020-11-12,12690.8,1980.0,226.8,1371.7
2020-11-11,12749.15,1997.2,234.2,1389.95
2020-11-10,12631.1,2084.55,231.7,1393.65
2020-11-09,12461.05,2050.7,219.5,1340.55
2020-11-06,12263.55,2029.15,219.2,1307.65
2020-11-05,12120.3,1955.0,218.65,1269.2
2020-11-04,11908.5,1913.2,207.0,1257.4
2020-11-03,11813.5,1850.4,204.75,1247.95
2020-11-02,11669.15,1877.45,196.05,1215.25
2020-10-30,11642.4,2054.5,189.25,1183.55
2020-10-29,11670.8,2026.9,188.7,1187.2
2020-10-28,11729.6,2011.45,190.45,1209.6
2020-10-27,11889.4,2034.5,194.65,1233.1
2020-10-26,11767.75,2029.1,196.7,1210.9
2020-10-23,11930.35,2113.05,202.8,1235.8
2020-10-22,11896.45,2106.95,203.3,1233.3
2020-10-21,11937.65,2124.6,203.75,1246.7
2020-10-20,11896.8,2155.9,203.05,1223.95
2020-10-19,11873.05,2176.2,204.0,1203.55
2020-10-16,11762.45,2175.8,195.95,1199.35
2020-10-15,11680.35,2206.5,192.85,1169.25
2020-10-14,11971.05,2287.5,200.05,1211.5
2020-10-13,11934.5,2280.7,195.7,1198.45
2020-10-12,11930.95,2237.05,198.7,1213.65
2020-10-09,11914.2,2233.45,198.3,1233.55
2020-10-08,11834.6,2239.25,191.5,1191.8
2020-10-07,11738.85,2257.5,190.7,1162.25
2020-10-06,11662.4,2210.35,191.6,1144.1
2020-10-05,11503.35,2212.2,188.75,1114.35
2020-10-01,11416.95,2225.25,190.3,1106.95
2020-09-30,11247.55,2234.35,185.4,1078.6
2020-09-29,11222.4,2245.05,185.05,1062.55
2020-09-28,11227.55,2216.25,187.25,1054.2
2020-09-25,11050.25,2201.7,182.2,1044.0
2020-09-24,10805.55,2181.2,176.35,1030.4
2020-09-23,11131.85,2230.8,183.8,1047.25
2020-09-22,11153.65,2211.15,186.2,1035.4
2020-09-21,11250.55,2255.85,185.8,1049.3
2020-09-18,11504.95,2305.7,192.6,1057.3
2020-09-17,11516.1,2298.75,195.45,1083.6
2020-09-16,11604.55,2324.55,198.2,1093.65
2020-09-15,11521.8,2318.85,200.15,1070.5
2020-09-14,11440.05,2302.55,198.5,1057.95
2020-09-11,11464.45,2319.75,202.7,1078.65
2020-09-10,11449.25,2314.0,198.15,1090.55
2020-09-09,11278.0,2161.35,194.85,1096.5
2020-09-08,11317.35,2107.1,204.05,1112.45
2020-09-07,11355.05,2082.65,207.9,1110.5
2020-09-04,11333.85,2077.25,206.6,1119.3
2020-09-03,11527.45,2112.1,213.15,1130.9
2020-09-02,11535.0,2128.2,216.25,1134.15
2020-09-01,11470.25,2087.25,218.1,1127.3
2020-08-31,11387.5,2080.7,212.0,1115.85
2020-08-28,11647.6,2116.15,224.85,1114.5
2020-08-27,11559.25,2110.6,215.65,1112.1
2020-08-26,11549.6,2137.3,209.85,1118.45
2020-08-25,11472.25,2082.1,207.95,1119.7
2020-08-24,11466.45,2095.75,201.45,1117.05
2020-08-21,11371.6,2081.85,198.4,1085.65
2020-08-20,11312.2,2097.05,194.75,1059.0
2020-08-19,11408.4,2131.55,197.05,1066.6
2020-08-18,11385.35,2118.55,195.1,1056.5
2020-08-17,11247.1,2091.35,193.1,1032.75
2020-08-14,11178.4,2113.8,196.5,1034.45
2020-08-13,11300.45,2122.05,201.9,1059.05
2020-08-12,11308.4,2127.6,203.3,1063.7
2020-08-11,11322.5,2133.8,195.05,1066.65
2020-08-10,11270.15,2119.85,193.8,1050.65
2020-08-07,11214.05,2146.45,190.65,1043.85
2020-08-06,11200.15,2134.1,190.95,1040.7
2020-08-05,11101.65,2126.45,191.45,1027.55
2020-08-04,11095.25,2150.6,191.6,1041.65
2020-08-03,10891.6,2009.0,192.25,1002.0
2020-07-31,11073.45,2067.1,191.45,1032.8
2020-07-30,11102.15,2108.85,186.55,1050.65
2020-07-29,11202.85,2096.65,191.2,1064.6
2020-07-28,11300.55,2177.7,189.45,1086.65
2020-07-27,11131.8,2156.2,187.15,1079.5
2020-07-24,11194.15,2146.15,191.95,1119.1
2020-07-23,11215.45,2057.8,198.25,1130.4
2020-07-22,11132.6,2004.0,192.0,1126.35
2020-07-21,11162.25,1971.55,194.4,1138.55
2020-07-20,11022.2,1919.9,190.75,1133.05
2020-07-17,10901.7,1911.7,188.2,1098.45
2020-07-16,10739.95,1843.4,186.25,1062.55
2020-07-15,10618.2,1844.0,183.8,1053.15
2020-07-14,10607.35,1917.0,186.05,1058.85
2020-07-13,10802.7,1935.0,192.7,1080.25
2020-07-10,10768.05,1878.05,195.6,1105.1
2020-07-09,10813.45,1824.25,199.1,1124.95
2020-07-08,10705.75,1798.0,191.9,1110.35
2020-07-07,10799.65,1823.45,188.6,1105.15
2020-07-06,10763.65,1851.8,188.05,1103.0
2020-07-03,10607.35,1787.9,184.7,1073.95
2020-07-02,10551.7,1760.35,185.45,1089.4
2020-07-01,10430.05,1737.6,184.8,1084.6
2020-06-30,10302.1,1704.1,178.45,1065.85
2020-06-29,10312.4,1723.15,179.25,1076.05
2020-06-26,10383.0,1741.65,184.6,1056.45
2020-06-25,10288.9,1717.9,185.25,1028.75
2020-06-24,10305.3,1727.85,184.6,1032.5
2020-06-23,10471.0,1720.9,192.45,1042.3
2020-06-22,10311.2,1746.15,187.7,1028.75
2020-06-19,10244.4,1759.4,184.5,1033.35
2020-06-18,10091.65,1655.9,179.65,1019.95
2020-06-17,9881.15,1615.35,172.95,979.25
2020-06-16,9914.0,1617.7,172.9,990.4
2020-06-15,9813.7,1614.55,173.7,949.85
2020-06-12,9972.9,1588.8,179.15,982.75
2020-06-11,9902.0,1537.7,177.15,968.6
2020-06-10,10116.15,1572.15,187.7,991.85
2020-06-09,10046.65,1537.15,184.45,987.3
2020-06-08,10167.45,1569.5,186.8,1015.9
2020-06-05,10142.15,1581.7,187.8,1033.35
2020-06-04,10029.1,1579.8,174.05,1001.7
2020-06-03,10061.55,1541.65,174.9,1022.25
2020-06-02,9979.1,1535.7,170.25,1001.0
2020-06-01,9826.15,1520.35,170.05,987.65
2020-05-29,9580.3,1464.4,161.3,951.65
2020-05-28,9490.1,1472.25,158.2,945.25
2020-05-27,9314.95,1445.55,158.6,903.65
2020-05-26,9029.05,1424.05,151.4,852.4
2020-05-22,9039.25,1431.55,150.85,838.85
2020-05-21,9106.25,1441.25,151.95,859.55
2020-05-20,9066.55,1433.7,153.4,857.1
2020-05-19,8879.1,1408.9,152.8,830.65
2020-05-18,8823.25,1440.75,155.3,836.65
2020-05-15,9136.85,1459.4,166.4,888.15
2020-05-14,9142.75,1435.95,167.95,893.7
2020-05-13,9383.55,1496.45,174.1,927.65
2020-05-12,9196.55,1479.25,166.9,901.55
2020-05-11,9239.2,1576.8,165.45,915.8
2020-05-08,9251.5,1561.8,166.65,929.05
2020-05-07,9199.05,1506.95,170.75,925.0
2020-05-06,9270.9,1460.75,171.1,946.4
2020-05-05,9205.6,1460.65,170.4,911.45
2020-05-04,9293.5,1435.2,178.85,923.0
2020-04-30,9859.9,1466.0,190.5,1001.8
2020-04-29,9553.35,1426.95,190.1,977.1
2020-04-28,9380.9,1428.15,184.3,931.4
2020-04-27,9282.3,1429.75,180.9,929.7
2020-04-24,9154.4,1417.0,179.75,938.05
2020-04-23,9313.9,1370.9,186.7,954.95
2020-04-22,9187.3,1363.6,188.7,928.6
2020-04-21,8981.45,1237.35,184.75,921.65
2020-04-20,9261.85,1243.8,192.5,944.85
2020-04-17,9266.75,1224.0,193.25,910.3
2020-04-16,8992.8,1168.05,188.5,879.75
2020-04-15,8925.3,1149.85,182.35,863.3
2020-04-13,8993.85,1189.15,183.5,895.35
2020-04-09,9111.9,1219.95,187.75,925.05
2020-04-08,8748.75,1192.15,183.0,888.9
2020-04-07,8792.2,1206.1,186.4,896.1
2020-04-03,8083.8,1077.45,175.5,813.85
2020-04-01,8253.8,1080.45,186.55,829.65
2020-03-31,8597.75,1113.75,196.85,861.9
2020-03-30,8281.1,1030.45,186.9,831.65
2020-03-27,8660.25,1065.6,195.95,904.45
2020-03-26,8641.45,1066.2,192.75,901.1
2020-03-25,8317.85,1082.25,189.9,856.75
2020-03-24,7801.05,943.4,183.2,767.7
2020-03-23,7610.25,884.05,181.6,771.55
2020-03-20,8745.45,1017.95,209.85,882.85
2020-03-19,8263.45,917.7,203.65,895.55
2020-03-18,8468.8,968.5,215.2,876.9
2020-03-17,8967.05,1008.0,215.15,975.1
2020-03-16,9197.4,1015.7,223.35,999.5
2020-03-13,9955.2,1105.3,242.0,1069.8
2020-03-12,9590.15,1063.0,212.6,1021.3
2020-03-11,10458.4,1153.55,245.1,1113.8
2020-03-09,10451.45,1114.15,253.45,1107.3
2020-03-06,10989.45,1271.0,270.5,1134.9
2020-03-05,11269.0,1311.15,288.5,1151.35
2020-03-04,11251.0,1339.7,285.3,1148.85
2020-03-03,11303.3,1342.85,289.85,1181.8
2020-03-02,11132.75,1316.15,287.4,1179.6
2020-02-28,11201.75,1328.65,303.0,1177.65
2020-02-27,11633.3,1386.25,321.95,1199.45
2020-02-26,11678.5,1392.0,328.2,1199.25
2020-02-25,11797.9,1416.4,326.8,1200.3
2020-02-24,11829.4,1444.95,322.95,1209.95
2020-02-20,12080.85,1485.95,327.65,1217.1
2020-02-19,12125.9,1503.8,320.35,1227.2
2020-02-18,11992.5,1467.4,317.55,1213.25
2020-02-17,12045.8,1478.25,314.2,1217.15
2020-02-14,12113.45,1487.6,319.4,1219.35
2020-02-13,12174.65,1474.15,327.45,1241.4
2020-02-12,12201.2,1470.3,320.2,1249.0
2020-02-11,12107.9,1452.75,324.35,1240.6
2020-02-10,12031.5,1435.6,318.5,1240.3
2020-02-07,12098.35,1433.65,320.55,1242.2
2020-02-06,12137.95,1457.8,321.95,1239.8
2020-02-05,12089.15,1448.5,311.0,1244.65
2020-02-04,11979.65,1426.4,306.25,1229.8
2020-02-03,11707.9,1385.5,298.1,1192.8
2020-02-01,11661.85,1383.35,302.6,1198.7
2020-01-31,11962.1,1411.65,318.45,1226.3
2020-01-30,12035.8,1443.75,310.7,1226.05
2020-01-29,12129.5,1479.85,316.45,1235.85
2020-01-28,12055.8,1471.75,315.1,1223.2
2020-01-27,12119.0,1506.55,316.2,1213.2
2020-01-24,12248.25,1521.55,324.05,1244.55
2020-01-23,12180.35,1526.85,323.2,1244.85
2020-01-22,12106.9,1533.35,316.15,1240.85
2020-01-21,12169.85,1533.9,313.7,1244.35
2020-01-20,12224.55,1532.35,314.0,1254.9
2020-01-17,12352.35,1581.0,318.0,1278.15
2020-01-16,12355.5,1537.9,323.3,1287.65
2020-01-15,12343.3,1523.85,324.25,1284.25
2020-01-14,12362.3,1529.4,328.0,1289.5
2020-01-13,12329.55,1543.7,330.75,1286.0
2020-01-10,12256.8,1547.65,332.25,1282.7
2020-01-09,12215.9,1548.0,330.2,1271.4
2020-01-08,12025.35,1513.15,319.8,1257.3
2020-01-07,12052.95,1524.6,318.4,1260.6
2020-01-06,11993.05,1501.5,319.0,1240.95
2020-01-03,12226.65,1537.15,333.7,1268.4
2020-01-02,12282.2,1535.3,339.3,1286.75
2020-01-01,12182.5,1509.6,334.45,1278.6
2019-12-31,12168.45,1514.05,333.75,1272.1
2019-12-30,12255.85,1544.2,334.4,1282.15
2019-12-27,12245.8,1542.35,337.25,1275.0
2019-12-26,12126.55,1515.4,329.85,1270.45
2019-12-24,12214.55,1546.45,331.45,1289.15
2019-12-23,12262.75,1571.4,332.4,1302.4
2019-12-20,12271.8,1599.1,337.85,1296.7
2019-12-19,12259.7,1609.95,328.15,1288.8
2019-12-18,12221.65,1575.85,326.95,1292.35
2019-12-17,12165.0,1562.7,332.9,1271.1
2019-12-16,12053.95,1566.6,331.85,1257.35
2019-12-13,12086.7,1582.9,332.55,1263.85
2019-12-12,11971.8,1568.2,321.85,1263.6
2019-12-11,11910.15,1562.4,312.8,1248.75
2019-12-10,11856.8,1561.95,313.4,1249.5
2019-12-09,11937.5,1572.6,316.7,1242.95
2019-12-06,11921.5,1554.9,320.0,1246.05
2019-12-05,12018.4,1550.85,336.2,1245.6
2019-12-04,12043.2,1552.7,341.85,1251.65
2019-12-03,11994.2,1578.9,336.25,1255.4
2019-12-02,12048.2,1586.5,338.5,1265.75
2019-11-29,12056.05,1551.15,341.85,1274.95
2019-11-28,12151.15,1580.3,349.3,1265.3
2019-11-27,12100.7,1569.85,343.55,1278.4
2019-11-26,12037.7,1560.25,335.5,1275.05
2019-11-25,12073.75,1561.55,336.1,1271.1
2019-11-22,11914.4,1546.5,329.3,1264.75
2019-11-21,11968.4,1537.6,331.35,1283.35
2019-11-20,11999.1,1547.65,328.8,1273.35
2019-11-19,11940.1,1509.75,330.4,1271.9
2019-11-18,11884.5,1459.2,325.1,1262.05
2019-11-15,11895.45,1470.85,321.9,1277.9
2019-11-14,11872.1,1462.75,306.0,1273.9
2019-11-13,11840.45,1472.3,306.8,1257.55
2019-11-11,11913.45,1427.8,318.25,1264.75
2019-11-08,11908.15,1445.5,316.0,1255.6
2019-11-07,12012.05,1458.6,318.15,1263.7
2019-11-06,11966.05,1434.9,317.55,1256.65
2019-11-05,11917.2,1447.3,319.2,1239.5
2019-11-04,11941.3,1457.65,314.3,1236.85
2019-11-01,11890.6,1456.9,313.55,1240.05
2019-10-31,11877.45,1464.35,312.4,1230.35
2019-10-30,11844.1,1479.1,289.9,1248.35
2019-10-29,11786.85,1467.05,280.65,1242.5
2019-10-27,11627.15,1434.25,281.8,1237.7
2019-10-25,11583.9,1431.2,281.55,1229.0
2019-10-24,11582.6,1436.45,262.5,1236.1
2019-10-23,11604.1,1392.4,275.45,1241.6
2019-10-22,11588.35,1414.15,270.5,1239.3
2019-10-18,11661.85,1416.35,269.65,1229.0
2019-10-17,11586.35,1396.5,265.45,1220.0
2019-10-16,11464.0,1372.35,256.05,1221.1
2019-10-15,11428.3,1364.15,258.45,1223.05
2019-10-14,11341.15,1358.0,255.45,1204.4
2019-10-11,11305.05,1352.6,254.55,1198.8
2019-10-10,11234.55,1362.75,254.15,1200.55
2019-10-09,11313.3,1324.75,260.95,1228.15
2019-10-07,11126.4,1310.1,249.1,1186.9
2019-10-04,11174.75,1308.1,249.95,1189.7
2019-10-03,11314.0,1311.05,254.15,1223.55
2019-10-01,11359.9,1304.9,255.95,1248.8
2019-09-30,11474.45,1332.25,270.8,1227.45
2019-09-27,11512.4,1309.05,281.2,1244.2
2019-09-26,11571.2,1296.8,281.85,1242.5
2019-09-25,11440.2,1279.55,280.25,1239.7
2019-09-24,11588.2,1278.7,302.6,1253.8
2019-09-23,11600.2,1239.2,313.75,1257.25
2019-09-20,11274.2,1254.35,301.7,1199.6
2019-09-19,10704.8,1179.05,274.05,1101.05
2019-09-18,10840.65,1205.7,280.4,2187.75
2019-09-17,10817.6,1197.45,273.95,2211.35
2019-09-16,11003.5,1210.75,284.7,2244.15
2019-09-13,11075.9,1225.6,291.7,2257.45
2019-09-12,10982.8,1210.35,287.05,2270.85
2019-09-11,11035.7,1234.4,285.25,2251.3
2019-09-09,11003.05,1222.2,278.0,2249.6
2019-09-06,10946.2,1222.5,273.95,2245.9
2019-09-05,10847.9,1198.6,273.3,2235.15
2019-09-04,10844.65,1201.15,275.1,2247.75
2019-09-03,10797.9,1206.4,268.4,2210.95
2019-08-30,11023.25,1248.55,273.85,2227.95
2019-08-29,10948.3,1241.75,274.5,2226.95
2019-08-28,11046.1,1263.3,284.9,2247.5
2019-08-27,11105.35,1274.85,285.7,2259.95
2019-08-26,11057.85,1266.8,280.2,2256.15
2019-08-23,10829.35,1275.85,271.1,2162.7
2019-08-22,10741.35,1246.75,268.55,2174.1
2019-08-21,10918.7,1270.95,277.4,2225.85
2019-08-20,11017.0,1275.95,283.7,2220.6
2019-08-19,11053.9,1292.6,286.85,2206.85
2019-08-16,11047.8,1278.0,290.9,2227.7
2019-08-14,11029.4,1288.25,289.75,2229.45
2019-08-13,10925.85,1274.75,283.35,2220.35
2019-08-09,11109.65,1162.1,291.35,2282.0
2019-08-08,11032.45,1152.35,294.35,2233.15
2019-08-07,10855.5,1109.4,289.9,2184.0
2019-08-06,10948.25,1128.3,301.4,2189.1
2019-08-05,10862.6,1143.35,300.25,2179.25
2019-08-02,10997.35,1184.35,308.45,2214.35
2019-08-01,10980.0,1180.25,317.15,2221.8
2019-07-31,11118.0,1166.25,332.2,2251.65
2019-07-30,11085.4,1180.9,327.55,2252.25
2019-07-29,11189.2,1210.95,343.8,2244.3
2019-07-26,11284.3,1213.8,342.6,2277.3
2019-07-25,11252.15,1231.5,341.3,2286.05
2019-07-24,11271.3,1259.1,339.6,2280.9
2019-07-23,11331.05,1273.55,342.2,2263.5
2019-07-22,11346.2,1280.5,350.85,2297.25
2019-07-19,11419.25,1249.0,356.0,2375.65
2019-07-18,11596.9,1261.85,363.65,2411.9
2019-07-17,11687.5,1281.85,372.4,2397.45
2019-07-16,11662.6,1293.0,364.35,2391.2
2019-07-15,11588.35,1276.1,360.05,2394.75
2019-07-12,11552.5,1280.5,363.6,2393.9
2019-07-11,11582.9,1281.55,363.2,2407.15
2019-07-10,11498.9,1278.85,354.2,2388.75
2019-07-09,11555.9,1280.1,359.5,2379.15
2019-07-08,11558.6,1252.05,355.3,2409.6
2019-07-05,11811.15,1263.35,370.65,2472.4
2019-07-04,11946.75,1284.0,367.4,2483.8
2019-07-03,11916.75,1282.55,366.15,2489.65
2019-07-02,11910.3,1278.5,364.5,2495.0
2019-07-01,11865.6,1268.85,361.55,2485.55
2019-06-28,11788.85,1253.1,361.25,2443.75
2019-06-27,11841.55,1274.15,362.15,2462.3
2019-06-26,11847.55,1294.15,358.15,2467.9
2019-06-25,11796.45,1295.85,356.55,2428.7
2019-06-24,11699.65,1262.4,353.2,2417.95
2019-06-21,11724.1,1279.5,349.4,2414.2
2019-06-20,11831.75,1296.75,345.15,2426.35
2019-06-19,11691.45,1277.35,338.85,2428.35
2019-06-18,11691.5,1281.0,340.05,2417.25
2019-06-17,11672.15,1282.3,337.85,2422.0
2019-06-14,11823.3,1317.55,343.8,2435.1
2019-06-13,11914.05,1327.25,346.5,2444.7
2019-06-12,11906.2,1332.15,344.0,2427.05
2019-06-11,11965.6,1329.15,347.1,2448.4
2019-06-10,11922.7,1319.15,344.3,2440.2
2019-06-07,11870.65,1314.9,342.05,2447.65
2019-06-06,11843.75,1327.35,336.9,2423.35
2019-06-04,12021.65,1351.65,352.4,2452.3
2019-06-03,12088.55,1360.2,355.45,2457.1
2019-05-31,11922.8,1330.15,352.5,2425.35
2019-05-30,11945.9,1329.75,353.55,2439.55
2019-05-29,11861.1,1313.05,348.65,2416.9
2019-05-28,11928.75,1323.75,360.05,2416.2
2019-05-27,11924.75,1310.65,361.7,2408.35
2019-05-24,11844.1,1336.85,355.35,2373.35
2019-05-23,11657.05,1333.9,342.2,2332.1
2019-05-22,11737.9,1340.4,341.1,2405.75
2019-05-21,11709.1,1339.8,337.55,2403.7
2019-05-20,11828.25,1325.9,344.7,2432.35
2019-05-17,11407.15,1267.4,319.25,2362.1
2019-05-16,11257.1,1265.35,315.75,2310.65
2019-05-15,11157.0,1256.9,312.1,2286.7
2019-05-14,11222.05,1260.45,314.65,2287.9
2019-05-13,11148.2,1232.05,306.9,2287.2
2019-05-10,11278.9,1251.15,308.05,2296.5
2019-05-09,11301.8,1256.45,299.3,2290.9
2019-05-08,11359.45,1299.45,298.25,2307.25
2019-05-07,11497.9,1343.5,305.45,2322.35
2019-05-06,11598.25,1384.9,308.75,2328.45
2019-05-03,11712.25,1408.85,310.0,2367.95
2019-05-02,11724.75,1405.05,308.15,2355.8
2019-04-30,11748.15,1392.8,309.95,2317.45
2019-04-26,11754.65,1392.8,312.5,2280.95
2019-04-25,11641.8,1372.4,306.2,2263.45
2019-04-24,11726.15,1389.5,310.75,2279.75
2019-04-23,11575.95,1363.85,305.25,2245.3
2019-04-22,11594.45,1345.35,310.05,2268.7
2019-04-18,11752.8,1385.95,310.8,2293.65
2019-04-16,11787.15,1343.75,315.75,2305.05
2019-04-15,11690.35,1340.15,315.6,2288.8
2019-04-12,11643.45,1343.1,315.25,2265.25
2019-04-11,11596.7,1346.8,314.9,2257.5
2019-04-10,11584.3,1331.4,310.9,2237.35
2019-04-09,11671.95,1334.45,314.75,2287.25
2019-04-08,11604.5,1329.25,312.8,2289.4
2019-04-05,11665.95,1353.9,317.05,2305.6
2019-04-04,11598.0,1353.05,321.8,2283.95
2019-04-03,11643.95,1375.2,320.5,2292.75
2019-04-02,11713.2,1389.7,329.0,2294.85
2019-04-01,11669.15,1391.85,322.75,2311.8
2019-03-29,11623.9,1363.25,320.75,2318.9
2019-03-28,11570.0,1360.0,319.0,2302.8
2019-03-27,11445.05,1349.25,308.8,2299.45
2019-03-26,11483.25,1367.25,303.5,2311.35
2019-03-25,11354.25,1324.45,294.0,2281.3
2019-03-22,11456.9,1341.75,298.05,2276.15
2019-03-20,11521.05,1375.45,303.8,2299.0
2019-03-19,11532.4,1376.55,303.05,2267.75
2019-03-18,11462.2,1350.05,298.95,2261.45
2019-03-15,11426.85,1321.65,298.4,2253.0
2019-03-14,11343.25,1341.55,291.9,2224.75
2019-03-13,11341.7,1347.3,293.15,2226.55
2019-03-12,11301.2,1331.35,286.9,2171.0
2019-03-11,11168.05,1304.1,287.35,2128.45
2019-03-08,11035.4,1267.1,281.2,2128.2
2019-03-07,11058.2,1270.25,281.75,2126.5
2019-03-06,11053.0,1264.8,278.1,2104.25
2019-03-05,10987.45,1237.65,276.45,2107.1
2019-03-01,10863.5,1226.05,272.95,2083.35
2019-02-28,10792.5,1231.05,269.05,2077.55
2019-02-27,10806.65,1223.5,267.65,2092.25
2019-02-26,10835.3,1220.25,266.35,2110.65
2019-02-25,10880.1,1232.3,270.15,2125.4
2019-02-22,10791.65,1232.35,270.95,2091.45
2019-02-21,10789.85,1246.9,268.0,2115.9
2019-02-20,10735.45,1234.35,267.7,2108.35
2019-02-19,10604.35,1216.1,262.9,2084.05
2019-02-18,10640.95,1220.1,259.95,2089.9
2019-02-15,10724.4,1244.45,262.95,2100.65
2019-02-14,10746.05,1224.2,267.1,2110.2
2019-02-13,10793.65,1245.95,268.2,2143.45
2019-02-12,10831.4,1256.4,275.4,2129.7
2019-02-11,10888.8,1253.25,280.5,2139.65
2019-02-08,10943.6,1277.7,286.0,2122.65
2019-02-07,11069.4,1290.4,287.4,2117.25
2019-02-06,11062.45,1310.25,289.05,2122.65
2019-02-05,10934.35,1291.55,284.65,2114.05
2019-02-04,10912.25,1290.9,283.95,2104.9
2019-02-01,10893.65,1249.95,284.4,2090.45
2019-01-31,10830.95,1227.15,293.65,2079.95
2019-01-30,10651.8,1195.7,287.45,2034.7
2019-01-29,10652.2,1210.65,280.6,2057.6
2019-01-28,10661.55,1229.55,281.6,2084.15
2019-01-25,10780.55,1246.0,285.4,2096.0
2019-01-24,10849.8,1247.45,288.05,2102.25
2019-01-23,10831.5,1226.3,286.65,2105.4
2019-01-22,10922.75,1235.15,290.25,2135.85
2019-01-21,10961.85,1237.7,292.45,2148.15
2019-01-18,10906.95,1184.35,294.95,2130.25
2019-01-17,10905.2,1134.45,297.4,2132.3
2019-01-16,10890.3,1135.9,303.15,2120.2
2019-01-15,10886.8,1129.65,301.65,2121.9
2019-01-14,10737.6,1096.8,300.4,2101.65
